game.key,game.date,game.number,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_LOB,B_ROE,P_IP,P_R,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB
603178b6-c086-5a54-9c36-bb6022e849a6,1912-05-01,0,Scott,,Bonham,c,8,3,0,,1,,,,,,,,,1,,,,,,,,,,,8,4,0,,,
603178b6-c086-5a54-9c36-bb6022e849a6,1912-05-01,0,Wofford,,Bonham,p,9,2,0,,1,,,,,,,,,,,,,,,2,7,,1,,0,3,0,,,
603178b6-c086-5a54-9c36-bb6022e849a6,1912-05-01,0,TOTALS,,Bonham,,,31,1,1,8,,,,,,,,,,6,,,,,,,,,,26,15,2,,,
603178b6-c086-5a54-9c36-bb6022e849a6,1912-05-01,0,Spence,,McKinney,ss,1,4,0,,1,,,,,,,,,,,,,,,,,,,,2,3,0,,,
603178b6-c086-5a54-9c36-bb6022e849a6,1912-05-01,0,Thebo,,McKinney,3b,2,4,0,,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,
603178b6-c086-5a54-9c36-bb6022e849a6,1912-05-01,0,White,,McKinney,rf,3,4,1,,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
603178b6-c086-5a54-9c36-bb6022e849a6,1912-05-01,0,McMillan,,McKinney,2b,4,4,0,,0,,,,,,,,,,,,,,,,,,,,2,3,0,,,
603178b6-c086-5a54-9c36-bb6022e849a6,1912-05-01,0,Pennell,B.,McKinney,cf,5,4,0,,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
603178b6-c086-5a54-9c36-bb6022e849a6,1912-05-01,0,Bralley,,McKinney,c,6,3,0,,0,,,,,,,,,,,,,,,,,,,,11,0,0,,,
603178b6-c086-5a54-9c36-bb6022e849a6,1912-05-01,0,Stergeon,,McKinney,1b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,10,0,0,,,
603178b6-c086-5a54-9c36-bb6022e849a6,1912-05-01,0,Crowell,,McKinney,lf,8,3,0,,1,,,,,,,,,1,,,,,,,,,,,0,0,0,,,
603178b6-c086-5a54-9c36-bb6022e849a6,1912-05-01,0,Duffy,,McKinney,p,9,2,1,,0,,,,,,,,,,,,,,,1,7,,,,0,4,0,,,
603178b6-c086-5a54-9c36-bb6022e849a6,1912-05-01,0,TOTALS,,McKinney,,,31,2,,3,,,,,,,,,,4,,,,,,,,,,26,10,0,,,
619d7c0f-3359-562b-b9ca-d47a5ede016c,1912-05-01,0,Jasper,,Anadarko,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619d7c0f-3359-562b-b9ca-d47a5ede016c,1912-05-01,0,Gallagher,,Anadarko,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619d7c0f-3359-562b-b9ca-d47a5ede016c,1912-05-01,0,TOTALS,,Anadarko,,,,10,,14,,,,,,,,,,,,,,,,,,,,,,7,,,
619d7c0f-3359-562b-b9ca-d47a5ede016c,1912-05-01,0,Langley,,Oklahoma City,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619d7c0f-3359-562b-b9ca-d47a5ede016c,1912-05-01,0,Crawford,,Oklahoma City,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
619d7c0f-3359-562b-b9ca-d47a5ede016c,1912-05-01,0,TOTALS,,Oklahoma City,,,,1,,4,,,,,,,,,,,,,,,,,,,,,,3,,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,Weber,,Cleburne,2b,1,4,0,,1,,,,,,,,,,,,,,,,,,,,2,4,0,,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,Kerr,,Cleburne,ph,10,0,0,,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,Garner,,Cleburne,3b,2,3,1,,1,,,,,,,,,,,,,,,,,,,,0,0,1,,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,Bessie,,Cleburne,rf,3,4,0,,1,,,,,,,,,,,,,,,,,,,,2,0,0,,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,Jutzie,,Cleburne,1b,4,4,0,,0,,,,,,,,,,,,,,,,,,,,8,0,2,,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,Sorrey,,Cleburne,ss,5,4,0,,0,,,,,,,,,,,,,,,,,,,,4,2,0,1,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,Adams,,Cleburne,lf,6,3,1,,1,1,,,,,,,,,,,,,,,,,,,3,0,1,,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,White,,Cleburne,cf,7,2,0,,1,,,,,,1,,,,,,,,,,,,,,2,0,0,,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,Ritter,,Cleburne,c,8,3,1,,1,,,,,,1,,,,,,,,,,,,,,6,3,0,1,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,Merrill,,Cleburne,p,9,4,0,,0,,,,,,,,,,,,9,,,1,3,,,,0,4,1,,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,TOTALS,,Cleburne,,,31,3,2,6,,,,,,,,,,7,1,,,,,,,,,27,13,5,,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,Johnson,,Tyler,rf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,1,0,0,,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,Thompson,,Tyler,p,10,4,0,,1,,,,,,,,,,,,8.2,,,2,4,,,,0,1,1,,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,Feibert,,Tyler,p,11,0,0,,0,,,,,,,,,,,,0.1,,,,,,,,0,0,0,,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,Poindexter,,Tyler,cf,2,4,0,,1,,,,,,,,,,,,,,,,,,,,5,0,0,,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,Moody,,Tyler,ss,3,4,0,,0,,,,,,,,,,,,,,,,,,,,1,3,1,,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,Campbell,,Tyler,1b,4,4,1,,1,1,,,,,,,,,,,,,,,,,,,11,0,0,,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,Buster,,Tyler,c,5,3,1,,1,,,,,,,,,,,,,,,,,,,,5,1,0,,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,Kewitt,,Tyler,3b,6,4,0,,2,,,,,,,,,,,,,,,,,,,,0,2,0,,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,Tisher,,Tyler,lf,7,3,0,,0,,,,,,,,,,,,,,,,,,,,1,0,0,,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,Fruth,,Tyler,2b,8,0,0,,0,,,,,,,,,,,,,,,,,,,,0,1,0,,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,O'Neal,,Tyler,2b,9,3,0,,0,,,,,,,,,,,,,,,,,,,,1,2,0,,,
7431ccf4-9a41-5280-bdc7-c99c5511e792,1912-05-01,0,TOTALS,,Tyler,,,33,2,2,6,,,,,,,,,,7,4,,,,,,,,,25,10,2,,,
bb737752-242e-59e2-bef5-fb512901283f,1912-05-01,0,Woodard,,Ardmore,2b-3b,1,4,2,,4,1,,,,,,,,1,,,,,,,,,,,1,3,0,,,
bb737752-242e-59e2-bef5-fb512901283f,1912-05-01,0,Cooke,,Ardmore,1b,10,1,1,,1,,,,,,,1,,1,,,,,,,,,,,7,0,0,1,,
bb737752-242e-59e2-bef5-fb512901283f,1912-05-01,0,McAvoy,,Ardmore,ss,2,3,1,,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,
bb737752-242e-59e2-bef5-fb512901283f,1912-05-01,0,Gray,,Ardmore,1b-2b,3,4,1,,1,1,,,,,,,,,,,,,,,,,,,8,2,1,2,,
bb737752-242e-59e2-bef5-fb512901283f,1912-05-01,0,Naylor,,Ardmore,rf,4,5,0,,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,
bb737752-242e-59e2-bef5-fb512901283f,1912-05-01,0,Sullivan,,Ardmore,cf,5,5,0,,0,,,,,,,,,,,,,,,,,,,,1,0,0,,,
bb737752-242e-59e2-bef5-fb512901283f,1912-05-01,0,Caldwell,,Ardmore,lf,6,4,0,,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
bb737752-242e-59e2-bef5-fb512901283f,1912-05-01,0,Patterson,,Ardmore,3b-c,7,3,0,,1,,,,,,,,,,,,,,,,,,,,2,3,3,1,,
bb737752-242e-59e2-bef5-fb512901283f,1912-05-01,0,Ballew,,Ardmore,c,8,4,0,,2,1,,,,,,,,,,,,,,,,,,,5,0,0,,,
bb737752-242e-59e2-bef5-fb512901283f,1912-05-01,0,Scott,,Ardmore,p,9,4,0,,0,,,,,,,,,,,,,,,1,5,,,,2,5,0,1,,
bb737752-242e-59e2-bef5-fb512901283f,1912-05-01,0,TOTALS,,Ardmore,,,35,5,,11,,,,,,,,,,10,,,,,,,,,,27,13,4,,,
bb737752-242e-59e2-bef5-fb512901283f,1912-05-01,0,Brooks,,Denison,ss,1,4,0,,2,,,,,,,,,,,,,,,,,,,,1,1,2,,,
bb737752-242e-59e2-bef5-fb512901283f,1912-05-01,0,Bobo,,Denison,c,2,3,0,,0,,,,,,,1,,,,,,,,,,,,,9,3,0,,,
bb737752-242e-59e2-bef5-fb512901283f,1912-05-01,0,Covington,C.,Denison,lf,3,4,1,,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,
bb737752-242e-59e2-bef5-fb512901283f,1912-05-01,0,Clickinger,,Denison,rf,4,3,1,,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
bb737752-242e-59e2-bef5-fb512901283f,1912-05-01,0,Covington,B.,Denison,cf,5,4,1,,0,,,,,,,,,,,,,,,,,,,,1,0,0,,,
bb737752-242e-59e2-bef5-fb512901283f,1912-05-01,0,Moore,,Denison,2b,6,4,0,,0,,,,,,,,,,,,,,,,,,,,4,4,0,,,
bb737752-242e-59e2-bef5-fb512901283f,1912-05-01,0,Dupree,,Denison,3b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,2,2,1,,,
bb737752-242e-59e2-bef5-fb512901283f,1912-05-01,0,Covington,H.,Denison,1b,8,3,0,,0,,,,,,,,,,,,,,,,,,,,8,0,1,,,
bb737752-242e-59e2-bef5-fb512901283f,1912-05-01,0,Tate,,Denison,p,9,3,1,,0,,,,,,,,,,,,,,,2,7,,1,,0,2,1,,,
bb737752-242e-59e2-bef5-fb512901283f,1912-05-01,0,TOTALS,,Denison,,,31,4,,3,,,,,,,,,,2,,,,,,,,,,26,12,5,,,
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,Epling,,Durant,2b,1,3,3,,1,,,,,,1,,,,,,,,,,,,,,4,5,1,,,
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,McKinley,,Durant,ss,2,3,0,,1,,,,,,,2,,,,,,,,,,,,,2,1,1,,,
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,McCullum,,Durant,cf,3,3,1,,0,,,,,,1,,,,,,,,,,,,,,0,0,0,,,
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,Tucker,,Durant,lf,4,5,1,,1,,,,,,,,,,,,,,,,,,,,1,0,0,,,
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,Mitchell,,Durant,1b,5,5,1,,2,,,,,,,,,1,,,,,,,,,,,12,0,0,,,
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,Edmonds,,Durant,3b,6,5,0,,0,,,,,,1,,,,,,,,,,,,,,1,0,2,,,
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,Kaiser,,Durant,c,7,3,2,,1,,,1,,,,,,,,,,,,,,,,,7,2,0,,,1
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,Garhart,,Durant,rf,8,5,1,,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,Green,,Durant,p,9,5,1,,2,1,,,,,,,,,,,,,,3,8,,,,0,4,0,,,
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,TOTALS,,Durant,,,37,10,2,9,,,,,,,,,,7,3,,,,,,,,,27,12,4,,,
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,Lawrence,,Wichita Falls,3b,1,5,1,,1,,,,,,,,,,,,,,,,,,,,2,2,1,,,
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,Mullens,O. V.,Wichita Falls,cf,10,2,1,,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,Mullens,F. P.,Wichita Falls,1b,11,1,0,,1,,1,,,,,,,,,,,,,,,,,,4,0,0,,,
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,Morris,,Wichita Falls,rf,2,4,0,,0,,,,,,,,,,,,,,,,,,,,1,0,0,,,
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,Phillips,,Wichita Falls,2b,3,5,1,,0,,,,,,,,,,,,,,,,,,,,0,3,0,,,
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,Guthrie,,Wichita Falls,lf,4,4,0,,1,1,,,,,,,,,,,,,,,,,,,2,0,0,,,
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,Clark,,Wichita Falls,ss,5,3,0,,0,,,,,,,,,,,,,,,,,,,,1,2,1,,,
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,Jones,,Wichita Falls,1b,6,3,0,,1,,,,,,,,,,,,,,,,,,,,6,1,2,,,
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,Naylor,,Wichita Falls,c,7,4,0,,1,,,,,,,,,,,,,,,,,,,,8,1,1,,,
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,Myers,,Wichita Falls,cf,8,2,0,,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,Baxter,,Wichita Falls,p,9,3,0,,1,1,,,,,,,,,,,,,,4,8,,,,1,1,0,,,
c310adf9-23c9-50a6-ab08-c9dfe593714f,1912-05-01,0,TOTALS,,Wichita Falls,,,36,3,,6,,,,,,,,,,10,3,,,,,,,,,25,10,5,,,
ca2831d3-d650-5244-802a-c7cfea8fbbe5,1912-05-01,0,Tincup,,Muskogee,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca2831d3-d650-5244-802a-c7cfea8fbbe5,1912-05-01,0,Wilson,,Muskogee,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca2831d3-d650-5244-802a-c7cfea8fbbe5,1912-05-01,0,TOTALS,,Muskogee,,,,1,,4,,,,,,,,,,,,,,,,,,,,,,1,,,
ca2831d3-d650-5244-802a-c7cfea8fbbe5,1912-05-01,0,Taylor,,Okmulgee,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca2831d3-d650-5244-802a-c7cfea8fbbe5,1912-05-01,0,Matticks,,Okmulgee,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca2831d3-d650-5244-802a-c7cfea8fbbe5,1912-05-01,0,TOTALS,,Okmulgee,,,,15,,15,,,,,,,,,,,,,,,,,,,,,,2,,,
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,Gowan,,Marshall,cf,1,4,1,,1,1,,,,,,,,,,,,,,,,,,,3,1,0,,,
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,Stapleton,,Marshall,3b,2,4,0,,1,,,,,,,,,1,,,,,,,,,,,1,1,0,,,
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,Pappe,,Marshall,ss,3,4,0,,1,,,,,,,,,1,,,,,,,,,,,0,2,1,,,
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,Blanchette,,Marshall,1b,4,3,1,,2,,,1,,,,,,,,,,,,,,,,,7,0,0,,,
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,Nagle,,Marshall,rf,5,4,1,,1,1,,,,,,,,,,,,,,,,,,,0,0,0,,,
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,Stribbel,,Marshall,2b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,4,5,0,,,
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,Keifer,,Marshall,lf,7,2,0,,0,,,,,,1,,,,,,,,,,,,,,1,0,0,,,
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,Short,,Marshall,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,11,2,0,,,2
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,Rowland,,Marshall,p,9,3,0,,0,,,,,,,,,,,,9,,,2,10,,,,0,10,0,,,
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,TOTALS,,Marshall,,,30,3,,6,,,,,,,,,,,,,,,,,,,,27,21,1,,,
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,Cella,,Texarkana,lf,1,3,0,,0,,,,,,,,,,,,,,,,,,,,1,0,1,,,
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,McKinnen,,Texarkana,p,10,1,0,,0,,,,,,,,,,,,1.1,,,,,,,,0,0,0,,,
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,Stubbs,,Texarkana,p,11,3,0,,1,,,,,,,,,,,,6.2,,,1,6,,,,0,10,0,,,
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,Stegall,,Texarkana,3b,2,4,1,,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,Jordan,,Texarkana,c,3,3,0,,1,,,,,,1,,,,,,,,,,,,,,6,0,0,,,
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,Houlihan,,Texarkana,1b,4,4,0,,0,,,,,,,,,,,,,,,,,,,,12,0,1,,,
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,Hudson,,Texarkana,2b,5,4,0,,2,,,,,,,,,,,,,,,,,,,,1,9,0,,,
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,Barker,,Texarkana,cf,6,3,0,,0,,,,,,,,,,,,,,,,,,,,0,1,0,,,
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,Woods,,Texarkana,cf,7,1,0,,1,1,,,,,,,,,,,,,,,,,,,0,0,0,,,
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,Allen,,Texarkana,rf,8,3,1,,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,Prudhome,,Texarkana,ss,9,4,0,,1,1,,,,,,,,,,,,,,,,,,,4,1,0,,,
cc90be81-7875-50b0-af88-644f83124155,1912-05-01,0,TOTALS,,Texarkana,,,33,2,,8,,,,,,,,,,,,,,,,,,,,24,21,2,,,
