game.key,game.date,game.number,name.last,name.first,club.name,pos,seq,B_AB,B_R,B_ER,B_H,B_2B,B_3B,B_HR,B_BB,B_SO,B_HP,B_SH,B_SF,B_SB,B_LOB,B_ROE,P_IP,P_R,P_H,P_BB,P_SO,P_HP,P_WP,P_BK,F_PO,F_A,F_E,F_DP,F_TP,F_PB
cbcba5c2-032a-5f9a-ac69-ed3a6c69b2d6,1915-05-18,0,Snow,,Grand Forks,p,9,4,0,,0,,,,,,,,,,,,,,,5,1,,,,1,5,0,,,
cbcba5c2-032a-5f9a-ac69-ed3a6c69b2d6,1915-05-18,0,TOTALS,,Grand Forks,,,34,7,6,10,,,,,,,,,,4,,,,,,,,,,27,16,3,,,
f63d1bb3-9890-5736-a3d0-6e5a2a214f68,1915-05-18,0,Bell,,Fargo-Moorhead,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f63d1bb3-9890-5736-a3d0-6e5a2a214f68,1915-05-18,0,Murphy,,Fargo-Moorhead,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f63d1bb3-9890-5736-a3d0-6e5a2a214f68,1915-05-18,0,TOTALS,,Fargo-Moorhead,,,,4,,8,,,,,,,,,,,,,,,,,,,,,,2,,,
f63d1bb3-9890-5736-a3d0-6e5a2a214f68,1915-05-18,0,Williams,,Superior,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f63d1bb3-9890-5736-a3d0-6e5a2a214f68,1915-05-18,0,Kurke,,Superior,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f63d1bb3-9890-5736-a3d0-6e5a2a214f68,1915-05-18,0,TOTALS,,Superior,,,,1,,4,,,,,,,,,,,,,,,,,,,,,,2,,,
47b9c058-df45-505f-b8c4-beb7da039870,1915-05-19,0,Huggins,,Fort William-Port Arthur,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47b9c058-df45-505f-b8c4-beb7da039870,1915-05-19,0,Fusner,,Fort William-Port Arthur,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47b9c058-df45-505f-b8c4-beb7da039870,1915-05-19,0,TOTALS,,Fort William-Port Arthur,,,,9,,11,,,,,,,,,,,,,,,,,,,,,,2,,,
47b9c058-df45-505f-b8c4-beb7da039870,1915-05-19,0,Patteerson,,Winnipeg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47b9c058-df45-505f-b8c4-beb7da039870,1915-05-19,0,Kennedy,,Winnipeg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47b9c058-df45-505f-b8c4-beb7da039870,1915-05-19,0,TOTALS,,Winnipeg,,,,7,,9,,,,,,,,,,,,,,,,,,,,,,11,,,
9328e491-0a2e-5d34-add2-bfa90b9201fa,1915-05-19,0,O'Brien,,Duluth,2b,1,4,0,,0,,,,,,,,,,,,,,,,,,,,2,2,0,1,,
9328e491-0a2e-5d34-add2-bfa90b9201fa,1915-05-19,0,Croake,,Duluth,1b,2,4,0,,0,,,,,,,,,,,,,,,,,,,,9,1,1,,,
9328e491-0a2e-5d34-add2-bfa90b9201fa,1915-05-19,0,Collins,,Duluth,3b,4,4,1,,1,,,,,,,,,,,,,,,,,,,,0,1,0,,,
9328e491-0a2e-5d34-add2-bfa90b9201fa,1915-05-19,0,Williams,,Duluth,lf,5,4,0,,2,,,,,,,,,2,,,,,,,,,,,2,0,0,,,
9328e491-0a2e-5d34-add2-bfa90b9201fa,1915-05-19,0,Ford,,Duluth,cf,6,4,0,,0,,,,,,,,,,,,,,,,,,,,2,1,1,1,,
9328e491-0a2e-5d34-add2-bfa90b9201fa,1915-05-19,0,Hoffman,,Duluth,rf,7,4,0,,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
9328e491-0a2e-5d34-add2-bfa90b9201fa,1915-05-19,0,Sweeley,,Duluth,c,8,3,0,,2,,,,,,,,,,,,,,,,,,,,7,3,0,,,1
9328e491-0a2e-5d34-add2-bfa90b9201fa,1915-05-19,0,Posten,,Duluth,p,9,3,0,,0,,,,,,,,,,,,,,,4,7,1,,,1,4,0,,,
9328e491-0a2e-5d34-add2-bfa90b9201fa,1915-05-19,0,TOTALS,,Duluth,,,33,2,,5,,,,,,,,,,4,,,,,,,,,,25,15,2,,,
9328e491-0a2e-5d34-add2-bfa90b9201fa,1915-05-19,0,Block,,Grand Forks,cf,1,4,0,,2,,,,,,,,,,,,,,,,,,,,2,0,1,,,
9328e491-0a2e-5d34-add2-bfa90b9201fa,1915-05-19,0,Brenner,,Grand Forks,p,10,2,0,,0,,,,,,,1,,,,,,,,,4,,,,0,3,2,,,
9328e491-0a2e-5d34-add2-bfa90b9201fa,1915-05-19,0,Fox,,Grand Forks,2b,2,1,1,,0,,,,,,,,,1,,,,,,,,,,,0,1,0,,,
9328e491-0a2e-5d34-add2-bfa90b9201fa,1915-05-19,0,Flaherty,,Grand Forks,rf,3,3,0,,1,,,,,,,,,,,,,,,,,,,,2,0,0,,,
9328e491-0a2e-5d34-add2-bfa90b9201fa,1915-05-19,0,Altman,,Grand Forks,lf,4,3,1,,0,,,,,,,,,1,,,,,,,,,,,3,0,0,,,
9328e491-0a2e-5d34-add2-bfa90b9201fa,1915-05-19,0,Morse,,Grand Forks,ss,5,4,1,,2,,1,,,,,,,,,,,,,,,,,,4,1,0,,,
9328e491-0a2e-5d34-add2-bfa90b9201fa,1915-05-19,0,Lennehan,,Grand Forks,1b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,11,0,0,,,
9328e491-0a2e-5d34-add2-bfa90b9201fa,1915-05-19,0,McGraw,,Grand Forks,ph,7,1,0,,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
9328e491-0a2e-5d34-add2-bfa90b9201fa,1915-05-19,0,Anderson,,Grand Forks,3b,8,3,0,,0,,,,,,,,,,,,,,,,,,,,1,4,0,,,
9328e491-0a2e-5d34-add2-bfa90b9201fa,1915-05-19,0,Wolfe,,Grand Forks,c,9,2,0,,0,,,,,,1,,,,,,,,,,,,,,4,0,0,1,,
9328e491-0a2e-5d34-add2-bfa90b9201fa,1915-05-19,0,TOTALS,,Grand Forks,,,26,3,,5,,,,,,,,,,4,,,,,,,,,,27,9,3,,,
afa8635e-4db8-5ec3-a2a6-dd5e73170eb5,1915-05-19,0,Ellis,,Fargo-Moorhead,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afa8635e-4db8-5ec3-a2a6-dd5e73170eb5,1915-05-19,0,Smith,,Fargo-Moorhead,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afa8635e-4db8-5ec3-a2a6-dd5e73170eb5,1915-05-19,0,TOTALS,,Fargo-Moorhead,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,
afa8635e-4db8-5ec3-a2a6-dd5e73170eb5,1915-05-19,0,Ryan,,Superior,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afa8635e-4db8-5ec3-a2a6-dd5e73170eb5,1915-05-19,0,Berger,,Superior,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
afa8635e-4db8-5ec3-a2a6-dd5e73170eb5,1915-05-19,0,TOTALS,,Superior,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf7f7f79-6b0f-542c-a2aa-6113dfb66480,1915-05-19,0,Boardman,,St. Boniface,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf7f7f79-6b0f-542c-a2aa-6113dfb66480,1915-05-19,0,Spellman,,St. Boniface,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf7f7f79-6b0f-542c-a2aa-6113dfb66480,1915-05-19,0,TOTALS,,St. Boniface,,,,12,,12,,,,,,,,,,,,,,,,,,,,,,1,,,
bf7f7f79-6b0f-542c-a2aa-6113dfb66480,1915-05-19,0,Sorenson,,Virginia,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf7f7f79-6b0f-542c-a2aa-6113dfb66480,1915-05-19,0,Agnew,,Virginia,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bf7f7f79-6b0f-542c-a2aa-6113dfb66480,1915-05-19,0,TOTALS,,Virginia,,,,4,,9,,,,,,,,,,,,,,,,,,,,,,2,,,
185d9fed-44f7-55af-a59c-124898b1c301,1915-05-20,0,Brammel,,Duluth,rf,1,4,0,,3,,1,,,,,,,,,,,,,,,,,,1,1,0,,,
185d9fed-44f7-55af-a59c-124898b1c301,1915-05-20,0,Boley,,Duluth,p,10,1,0,,0,,,,,,,,,,,,3,,1,,1,,,,0,1,0,,,
185d9fed-44f7-55af-a59c-124898b1c301,1915-05-20,0,Croake,,Duluth,1b,2,3,0,,1,,,,,,1,,,1,,,,,,,,,,,12,1,1,2,,
185d9fed-44f7-55af-a59c-124898b1c301,1915-05-20,0,Collins,,Duluth,3b,4,3,2,,2,,,,,,,,,,,,,,,,,,,,3,0,0,,,
185d9fed-44f7-55af-a59c-124898b1c301,1915-05-20,0,Williams,,Duluth,lf,5,4,0,,1,,,,,,,,,,,,,,,,,,,,2,0,0,,,
185d9fed-44f7-55af-a59c-124898b1c301,1915-05-20,0,Ford,,Duluth,cf,6,4,0,,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,
185d9fed-44f7-55af-a59c-124898b1c301,1915-05-20,0,O'Brien,,Duluth,2b,7,3,2,,0,,,,,,1,,,,,,,,,,,,,,0,3,0,1,,
185d9fed-44f7-55af-a59c-124898b1c301,1915-05-20,0,Sweeley,,Duluth,c,8,4,0,,1,,,,,,,,,,,,,,,,,,,,5,1,0,,,
185d9fed-44f7-55af-a59c-124898b1c301,1915-05-20,0,Bryant,,Duluth,p,9,3,1,,1,1,,,,,,,,,,,6,,9,5,3,,,,0,6,0,,,
185d9fed-44f7-55af-a59c-124898b1c301,1915-05-20,0,TOTALS,,Duluth,,,33,6,3,11,,,,,,,,,,8,,,,,,,,,,27,16,1,,,
185d9fed-44f7-55af-a59c-124898b1c301,1915-05-20,0,Block,,Grand Forks,cf,1,4,2,,1,,,,,,,,,,,,,,,,,,,,3,1,0,,,
185d9fed-44f7-55af-a59c-124898b1c301,1915-05-20,0,Fox,,Grand Forks,2b,2,2,0,,1,,,,,,2,1,,,,,,,,,,,,,1,4,0,,,
185d9fed-44f7-55af-a59c-124898b1c301,1915-05-20,0,Flaherty,,Grand Forks,rf,3,4,1,,1,,,,,,,,,,,,,,,,,,,,0,0,0,,,
185d9fed-44f7-55af-a59c-124898b1c301,1915-05-20,0,Altman,,Grand Forks,lf,4,2,1,,1,,,,,,,,,1,,,,,,,,,,,1,0,0,,,
185d9fed-44f7-55af-a59c-124898b1c301,1915-05-20,0,Morse,,Grand Forks,ss,5,3,0,,1,,,,,,,,,,,,,,,,,,,,4,2,1,,,
185d9fed-44f7-55af-a59c-124898b1c301,1915-05-20,0,Lennehan,,Grand Forks,1b,6,4,0,,1,,,,,,,,,,,,,,,,,,,,7,1,0,1,,
185d9fed-44f7-55af-a59c-124898b1c301,1915-05-20,0,Anderson,,Grand Forks,3b,7,3,0,,1,,,,,,,1,,,,,,,,,,,,,2,2,0,2,,
185d9fed-44f7-55af-a59c-124898b1c301,1915-05-20,0,Wolfe,,Grand Forks,c,8,3,0,,1,1,,,,,,1,,,,,,,,,,,,,9,2,0,2,,2
185d9fed-44f7-55af-a59c-124898b1c301,1915-05-20,0,Ursella,,Grand Forks,p,9,4,0,,2,,,,,,,,,,,,,,,2,8,,,,0,3,1,,,
185d9fed-44f7-55af-a59c-124898b1c301,1915-05-20,0,TOTALS,,Grand Forks,,,29,4,2,10,,,,,,,,,,6,,,,,,,,,,27,14,2,,,
376efaf5-abf8-501b-8b59-d18ff03af51c,1915-05-20,0,Faith,,Fargo-Moorhead,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376efaf5-abf8-501b-8b59-d18ff03af51c,1915-05-20,0,Smith,,Fargo-Moorhead,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376efaf5-abf8-501b-8b59-d18ff03af51c,1915-05-20,0,TOTALS,,Fargo-Moorhead,,,,8,,9,,,,,,,,,,,,,,,,,,,,,,1,,,
376efaf5-abf8-501b-8b59-d18ff03af51c,1915-05-20,0,Leon,,Superior,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376efaf5-abf8-501b-8b59-d18ff03af51c,1915-05-20,0,Kurke,,Superior,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376efaf5-abf8-501b-8b59-d18ff03af51c,1915-05-20,0,TOTALS,,Superior,,,,3,,7,,,,,,,,,,,,,,,,,,,,,,3,,,
97b33111-f716-54bd-b978-decc1df03b70,1915-05-20,0,Garvey,,St. Boniface,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97b33111-f716-54bd-b978-decc1df03b70,1915-05-20,0,Spellman,,St. Boniface,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97b33111-f716-54bd-b978-decc1df03b70,1915-05-20,0,TOTALS,,St. Boniface,,,,2,,4,,,,,,,,,,,,,,,,,,,,,,5,,,
97b33111-f716-54bd-b978-decc1df03b70,1915-05-20,0,Dorman,,Virginia,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97b33111-f716-54bd-b978-decc1df03b70,1915-05-20,0,Agnew,,Virginia,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97b33111-f716-54bd-b978-decc1df03b70,1915-05-20,0,TOTALS,,Virginia,,,,10,,12,,,,,,,,,,,,,,,,,,,,,,0,,,
e35e0e2c-8a4b-585a-a7a2-f06ab5f27313,1915-05-20,0,Rewett,,Fort William-Port Arthur,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e35e0e2c-8a4b-585a-a7a2-f06ab5f27313,1915-05-20,0,Fusner,,Fort William-Port Arthur,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e35e0e2c-8a4b-585a-a7a2-f06ab5f27313,1915-05-20,0,TOTALS,,Fort William-Port Arthur,,,,4,,6,,,,,,,,,,,,,,,,,,,,,,1,,,
e35e0e2c-8a4b-585a-a7a2-f06ab5f27313,1915-05-20,0,Shirley,,Winnipeg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e35e0e2c-8a4b-585a-a7a2-f06ab5f27313,1915-05-20,0,Nelson,,Winnipeg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e35e0e2c-8a4b-585a-a7a2-f06ab5f27313,1915-05-20,0,TOTALS,,Winnipeg,,,,3,,8,,,,,,,,,,,,,,,,,,,,,,3,,,
2d647f50-d119-5710-b7f8-944cefd3353c,1915-05-21,0,Bell,,Fargo-Moorhead,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d647f50-d119-5710-b7f8-944cefd3353c,1915-05-21,0,Murphy,,Fargo-Moorhead,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d647f50-d119-5710-b7f8-944cefd3353c,1915-05-21,0,TOTALS,,Fargo-Moorhead,,,,6,,8,,,,,,,,,,,,,,,,,,,,,,1,,,
2d647f50-d119-5710-b7f8-944cefd3353c,1915-05-21,0,Foster,,Winnipeg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d647f50-d119-5710-b7f8-944cefd3353c,1915-05-21,0,Brommell,,Winnipeg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d647f50-d119-5710-b7f8-944cefd3353c,1915-05-21,0,TOTALS,,Winnipeg,,,,1,,5,,,,,,,,,,,,,,,,,,,,,,3,,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,Bock,,Grand Forks,cf,1,4,0,,0,,,,,,,,,,,,,,,,,,,,3,0,0,,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,Bartroff,,Grand Forks,p,10,2,0,,0,,,,,,,,,,,,6.2,,6,2,3,,,,2,2,0,,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,McNeilly,,Grand Forks,ph,11,1,0,,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,Fox,,Grand Forks,2b,2,4,0,,1,,,,,,,,,,,,,,,,,,,,1,2,1,,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,Flaherty,,Grand Forks,rf,3,4,0,,2,,1,,,,,,,,,,,,,,,,,,3,1,0,1,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,Altman,,Grand Forks,lf,4,3,0,,0,,,,,,,,,,,,,,,,,,,,1,0,0,,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,Morse,,Grand Forks,ss,5,3,0,,0,,,,,,,,,,,,1.1,,3,2,,,,,0,2,0,,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,Lennahan,,Grand Forks,1b,6,3,0,,0,,,,,,,,,,,,,,,,,,,,9,1,0,1,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,Anderson,,Grand Forks,3b,7,3,0,,0,,,,,,,,,,,,,,,,,,,,1,1,0,,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,Wolfe,,Grand Forks,c,8,3,0,,0,,,,,,,,,,,,,,,,,,,,4,0,0,,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,Morse,S.,Grand Forks,p,9,0,0,,0,,,,,,,,,,,,,,,,,,,,0,1,0,,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,TOTALS,,Grand Forks,,,30,0,,3,,,,,,,,,,3,,,,,,,,,,24,10,1,,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,Pfeffer,,St. Boniface,ss,1,4,0,,1,,,,,,,1,,,,,,,,,,,,,0,5,0,1,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,Adams,,St. Boniface,1b,2,3,0,,1,,,,,,,,,1,,,,,,,,,,,10,0,0,1,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,Nagle,,St. Boniface,2b,3,3,0,,0,,,,,,,,,,,,,,,,,,,,3,3,1,1,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,Miller,,St. Boniface,cf,4,4,1,,2,,,,,,,,,,,,,,,,,,,,3,0,0,,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,Lane,,St. Boniface,lf,5,4,2,,2,,,1,,,,,,,,,,,,,,,,,0,0,0,,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,Schroeder,,St. Boniface,rf,6,3,0,,0,,,,,,,,,,,,,,,,,,,,1,0,0,,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,Murphy,,St. Boniface,3b,7,4,1,,1,,1,,,,,,,,,,,,,,,,,,3,1,0,,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,Spellman,,St. Boniface,c,8,3,1,,1,,,,,,,,,1,,,,,,,,,,,7,2,0,,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,Stevenson,,St. Boniface,p,9,4,1,,1,,1,,,,,,,,,,,,,,7,,,,0,2,0,,,
b056a9c3-f21d-59a6-8a38-1634fbe44990,1915-05-21,0,TOTALS,,St. Boniface,,,32,6,,9,,,,,,,,,,6,,,,,,,,,,27,13,1,,,
ebf8ceeb-5409-5b4f-897c-5e303e31a871,1915-05-21,0,Hawkins,,Fort William-Port Arthur,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebf8ceeb-5409-5b4f-897c-5e303e31a871,1915-05-21,0,Fusner,,Fort William-Port Arthur,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebf8ceeb-5409-5b4f-897c-5e303e31a871,1915-05-21,0,TOTALS,,Fort William-Port Arthur,,,,3,,4,,,,,,,,,,,,,,,,,,,,,,3,,,
ebf8ceeb-5409-5b4f-897c-5e303e31a871,1915-05-21,0,Needham,,Virginia,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebf8ceeb-5409-5b4f-897c-5e303e31a871,1915-05-21,0,Agnew,,Virginia,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ebf8ceeb-5409-5b4f-897c-5e303e31a871,1915-05-21,0,TOTALS,,Virginia,,,,6,,6,,,,,,,,,,,,,,,,,,,,,,0,,,
8b4f5194-43bc-5f36-87f1-915cc14ab76f,1915-05-22,0,Codreau,,Duluth,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b4f5194-43bc-5f36-87f1-915cc14ab76f,1915-05-22,0,Sweeley,,Duluth,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b4f5194-43bc-5f36-87f1-915cc14ab76f,1915-05-22,0,TOTALS,,Duluth,,,,5,,10,,,,,,,,,,,,,,,,,,,,,,1,,,
8b4f5194-43bc-5f36-87f1-915cc14ab76f,1915-05-22,0,Connelly,,Superior,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b4f5194-43bc-5f36-87f1-915cc14ab76f,1915-05-22,0,Burke,,Superior,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8b4f5194-43bc-5f36-87f1-915cc14ab76f,1915-05-22,0,TOTALS,,Superior,,,,4,,11,,,,,,,,,,,,,,,,,,,,,,0,,,
134e9e55-049f-55fc-bd89-182433c9cd6a,1915-05-22,1,Fait,,Fargo-Moorhead,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134e9e55-049f-55fc-bd89-182433c9cd6a,1915-05-22,1,Smith,,Fargo-Moorhead,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134e9e55-049f-55fc-bd89-182433c9cd6a,1915-05-22,1,TOTALS,,Fargo-Moorhead,,,,8,,7,,,,,,,,,,,,,,,,,,,,,,0,,,
134e9e55-049f-55fc-bd89-182433c9cd6a,1915-05-22,1,Patterson,,Winnipeg,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134e9e55-049f-55fc-bd89-182433c9cd6a,1915-05-22,1,Nelson,,Winnipeg,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134e9e55-049f-55fc-bd89-182433c9cd6a,1915-05-22,1,TOTALS,,Winnipeg,,,,3,,8,,,,,,,,,,,,,,,,,,,,,,9,,,
555d61f8-50fd-5166-b674-f7aa806dcc6c,1915-05-22,1,Block,,Grand Forks,cf,1,1,0,,1,,,,,,,1,,,,,,,,,,,,,4,0,0,,,
555d61f8-50fd-5166-b674-f7aa806dcc6c,1915-05-22,1,Brenner,,Grand Forks,p,10,2,0,,1,,,,,,,,,,,,3.2,,4,,2,1,,,0,2,1,,,
555d61f8-50fd-5166-b674-f7aa806dcc6c,1915-05-22,1,Fox,,Grand Forks,2b,2,5,1,,1,,,,,,,,,,,,,,,,,,,,0,1,0,,,
555d61f8-50fd-5166-b674-f7aa806dcc6c,1915-05-22,1,Flaherty,,Grand Forks,rf,3,4,2,,2,,,,,,,1,,,,,,,,,,,,,0,0,0,,,
555d61f8-50fd-5166-b674-f7aa806dcc6c,1915-05-22,1,Altman,,Grand Forks,lf,4,5,0,,2,,,,,,,,,,,,,,,,,,,,2,0,0,,,
555d61f8-50fd-5166-b674-f7aa806dcc6c,1915-05-22,1,Morse,,Grand Forks,ss,5,4,0,,2,1,,,,,,,,,,,,,,,,,,,3,2,0,1,,
555d61f8-50fd-5166-b674-f7aa806dcc6c,1915-05-22,1,Lenahan,,Grand Forks,1b,6,5,0,,0,,,,,,,,,2,,,,,,,,,,,10,2,0,1,,
555d61f8-50fd-5166-b674-f7aa806dcc6c,1915-05-22,1,Anderson,,Grand Forks,3b,7,4,0,,1,,,,,,,,,,,,,,,,,,,,0,2,0,,,
555d61f8-50fd-5166-b674-f7aa806dcc6c,1915-05-22,1,McNeely,,Grand Forks,c,8,4,1,,1,,1,,,,,,,,,,,,,,,,,,5,1,0,1,,
555d61f8-50fd-5166-b674-f7aa806dcc6c,1915-05-22,1,Snow,,Grand Forks,p,9,2,1,,2,1,,,,,,,,,,,4.1,,11,,2,1,,,0,3,0,,,
555d61f8-50fd-5166-b674-f7aa806dcc6c,1915-05-22,1,TOTALS,,Grand Forks,,,36,5,,13,,,,,,,,,,10,,,,,,,,,,24,13,1,,,
555d61f8-50fd-5166-b674-f7aa806dcc6c,1915-05-22,1,Pfeffer,,St. Boniface,ss,1,4,0,,0,,,,,,,,1,,,,,,,,,,,,7,4,0,,,
555d61f8-50fd-5166-b674-f7aa806dcc6c,1915-05-22,1,Adams,,St. Boniface,1b,2,4,1,,2,,,,,,,,,,,,,,,,,,,,7,1,0,,,
555d61f8-50fd-5166-b674-f7aa806dcc6c,1915-05-22,1,Nagle,,St. Boniface,2b,3,4,1,,2,,,,,,,,,,,,,,,,,,,,2,4,0,1,,
555d61f8-50fd-5166-b674-f7aa806dcc6c,1915-05-22,1,Miller,,St. Boniface,cf,4,4,1,,1,,,,,,,,,,,,,,,,,,,,0,1,0,,,
555d61f8-50fd-5166-b674-f7aa806dcc6c,1915-05-22,1,Lane,,St. Boniface,lf,5,4,1,,3,1,,,,,,,,,,,,,,,,,,,2,0,0,,,
555d61f8-50fd-5166-b674-f7aa806dcc6c,1915-05-22,1,Schroeder,,St. Boniface,rf,6,3,0,,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,
555d61f8-50fd-5166-b674-f7aa806dcc6c,1915-05-22,1,Murphy,,St. Boniface,3b,7,4,0,,0,,,,,,,,,,,,,,,,,,,,2,1,0,,,
555d61f8-50fd-5166-b674-f7aa806dcc6c,1915-05-22,1,Spellman,,St. Boniface,c,8,4,2,,3,,1,,,,,,,,,,,,,,,,,,7,5,1,1,,
555d61f8-50fd-5166-b674-f7aa806dcc6c,1915-05-22,1,Boardman,,St. Boniface,p,9,4,3,,4,1,2,1,,,,,,,,,,,,3,7,1,,,0,4,0,,,
555d61f8-50fd-5166-b674-f7aa806dcc6c,1915-05-22,1,TOTALS,,St. Boniface,,,35,9,,15,,,,,,,,,,5,,,,,,,,,,27,20,1,,,
6a1824c8-c1ca-551c-930e-f802d29831d7,1915-05-22,1,Noble,,Fort William-Port Arthur,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a1824c8-c1ca-551c-930e-f802d29831d7,1915-05-22,1,Fusner,,Fort William-Port Arthur,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a1824c8-c1ca-551c-930e-f802d29831d7,1915-05-22,1,TOTALS,,Fort William-Port Arthur,,,,2,,5,,,,,,,,,,,,,,,,,,,,,,1,,,
6a1824c8-c1ca-551c-930e-f802d29831d7,1915-05-22,1,Wright,,Virginia,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a1824c8-c1ca-551c-930e-f802d29831d7,1915-05-22,1,Agnew,,Virginia,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a1824c8-c1ca-551c-930e-f802d29831d7,1915-05-22,1,TOTALS,,Virginia,,,,4,,6,,,,,,,,,,,,,,,,,,,,,,2,,,
00fecfd1-f3a9-572c-8b0f-85ffcd43c31d,1915-05-22,2,Dumont,,Fargo-Moorhead,p,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00fecfd1-f3a9-572c-8b0f-85ffcd43c31d,1915-05-22,2,Murphy,,Fargo-Moorhead,c,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00fecfd1-f3a9-572c-8b0f-85ffcd43c31d,1915-05-22,2,TOTALS,,Fargo-Moorhead,,,,6,,5,,,,,,,,,,,,,,,,,,,,,,2,,,
